time avg max app min app
0 0.0 0.0 1 0.0 1
1 41.06568 42.9868 7 39.5425 10
2 47.84429 50.152 9 46.4052 10
3 50.48578 52.1783 9 49.4553 10
4 52.60902 54.5086 9 51.462 4
5 54.15707 55.7244 9 52.9825 4
6 55.64631 57.4468 9 54.6199 4
7 57.2483 58.7639 9 56.2573 4
8 58.59986 59.8784 9 57.4791 6
9 59.89399 61.4995 9 59.0058 4
10 61.01833 62.9179 9 60.1754 4
