time avg max app min app
0 0.0 0.0 1 0.0 1
1 44.00083 46.9231 7 40.1216 8
2 48.64725 52.3077 7 44.0729 8
3 51.96297 55.1282 7 47.7204 8
4 56.45011 59.5597 2 52.5836 8
5 61.35283 63.847 2 57.8588 6
6 65.1666 67.8125 9 61.7021 8
7 68.49004 71.0256 7 65.0456 8
8 70.30815 72.3077 7 67.4772 8
9 72.85888 75.0 9 69.9088 8
10 74.88467 76.4103 7 72.3404 8
