time avg max app min app
0 0.0 0.0 1 0.0 1
1 27.42727 58.6364 1 15.1818 10
2 29.30907 58.3636 1 15.4545 10
3 28.13636 56.2727 1 14.8182 10
4 27.8091 55.7273 1 14.6364 10
5 27.44546 55.5455 1 14.2727 10
6 27.24545 55.0909 1 14.4545 10
7 26.94546 54.6364 1 13.9091 10
8 26.62727 54.1818 1 13.7273 10
9 26.4182 53.8182 1 13.5455 10
10 26.18182 53.2727 1 13.3636 10
