time avg max app min app
0 0 0 6 0.0 1
1 22.4174 23.6957 4 21.3043 3
2 23.18696 23.913 4 22.5652 5
3 23.7261 24.3478 9 23.0435 5
4 23.92174 24.5652 9 23.5652 8
5 24.34346 24.9565 9 23.7826 1
6 24.48695 24.9565 9 24.1304 1
7 24.21304 24.6522 9 24.0 8
8 24.07826 24.4348 9 23.8696 1
9 24.13043 24.4348 9 23.7826 2
10 24.10434 24.3913 9 23.913 1
