time avg max app min app
0 0.0 0.0 1 0.0 1
1 24.77328 27.4569 1 22.8618 8
2 38.18067 41.6782 1 35.7988 8
3 45.62623 48.9822 1 42.8531 9
4 50.08102 53.477 1 47.3287 9
5 52.8495 56.3968 1 49.958 9
6 55.22714 58.9205 1 52.1958 9
7 57.07687 60.6061 1 54.0979 9
8 58.59876 61.9969 1 55.8042 9
9 59.98422 63.4245 1 57.1189 9
10 61.26249 64.6772 1 58.3776 9
