time avg max app min app
0 0 0 4 0.0 1
1 77.21303 77.3913 10 77.0435 8
2 77.31304 77.4783 10 77.0435 4
3 77.34347 77.4348 3 77.2609 4
4 77.53914 77.6957 1 77.3913 3
5 77.60435 77.7826 10 77.4783 3
6 77.5261 77.7391 10 77.3913 4
7 77.4913 77.6957 10 77.3478 4
8 77.36955 77.6522 10 77.2609 4
9 77.46088 77.6087 10 77.3478 2
10 77.50435 77.6087 1 77.3478 4
