time avg max app min app
0 69.23333 100.0 3 0.0 10
1 84.70003 85.0 5 84.6667 1
2 84.0 84.0 1 84.0 1
3 83.96667 84.0 1 83.6667 8
4 83.6667 83.6667 1 83.6667 1
5 83.6667 83.6667 1 83.6667 1
6 83.23331 83.3333 1 83.0 3
7 83.4 83.6667 2 83.0 4
8 83.3333 83.3333 1 83.3333 1
9 83.3333 83.3333 1 83.3333 1
10 83.6667 83.6667 1 83.6667 1
