time avg max app min app
0 69.03335 100.0 7 16.6667 3
1 79.0 79.3333 6 78.6667 2
2 78.16665 78.3333 1 78.0 2
3 77.53334 77.6667 1 77.3333 2
4 77.09999 77.3333 1 77.0 2
5 77.16665 77.3333 1 77.0 2
6 77.16665 77.3333 2 77.0 1
7 77.13332 77.3333 1 77.0 2
8 77.16666 77.6667 10 77.0 1
9 77.23332 77.6667 10 77.0 3
10 77.3333 77.3333 1 77.3333 1
