time avg max app min app
0 0.0 0.0 1 0.0 1
1 20.41305 50.2174 1 10.7826 10
2 28.42608 55.1739 1 17.7826 10
3 33.9 58.3913 1 22.7826 10
4 37.20434 60.5652 1 26.2609 10
5 39.53477 61.8261 1 27.913 10
6 41.1 62.6957 1 29.913 10
7 41.86088 63.2174 1 30.4348 10
8 42.35654 63.6087 1 31.2609 10
9 42.64782 63.8261 1 31.3478 10
10 42.6739 63.8261 1 31.5217 10
