time avg max app min app
0 0.0 0.0 1 0.0 1
1 60.38542 62.4642 8 58.0321 5
2 70.73719 71.5556 6 68.3735 5
3 75.39748 76.4151 7 73.494 5
4 79.1093 80.8625 7 78.012 5
5 80.90797 82.4798 7 79.5181 5
6 81.68144 83.1536 7 80.1205 5
7 83.30946 84.5013 7 81.7269 5
8 84.03958 84.9057 7 82.4297 5
9 85.27165 86.0955 3 83.9357 5
10 86.73663 87.6404 3 85.1406 5
