time avg max app min app
0 0.0 0.0 1 0.0 1
1 44.11872 46.587 4 42.4089 5
2 49.79182 52.2184 4 48.2919 9
3 53.67156 55.9727 4 51.7081 9
4 55.87143 58.2765 4 54.0373 9
5 57.68061 60.2389 4 55.7453 9
6 58.74739 61.1775 4 56.5147 10
7 59.67097 62.0307 4 57.6547 10
8 61.01939 63.2253 4 58.7948 10
9 62.49837 64.4847 8 60.2606 10
10 63.8788 65.6997 4 61.2378 10
