time avg max app min app
0 0.0 0.0 1 0.0 1
360 26.14856 26.718 10 25.642 3
720 44.12976 45.058 4 43.2223 5
1080 54.13276 55.0693 10 53.1593 5
1440 60.38162 61.2018 10 59.712 5
1800 65.02429 65.692 9 64.1399 8
2160 67.58066 68.4713 9 66.6313 8
2520 69.77829 70.4401 9 68.5131 8
2880 71.52956 72.3307 4 70.1829 8
3240 73.48602 74.4814 4 72.1177 8
3600 74.86518 75.9762 4 73.7344 8
