time avg max app min app
0 0.0 0.0 1 0.0 1
360 27.96364 58.1818 1 14.6364 10
720 36.93638 63.3636 1 22.5455 10
1080 41.68181 65.6364 1 27.3636 10
1440 44.32726 67.0909 1 30.3636 10
1800 45.39092 67.6364 1 31.0909 10
2160 45.79092 67.6364 1 31.7273 10
2520 45.70002 67.5455 1 31.6364 10
2880 45.51821 67.5455 1 31.5455 10
3240 45.37273 67.4545 1 31.5455 10
3600 45.21817 67.2727 1 31.0909 10
