time avg max app min app
0 0.0 0.0 1 0.0 1
360 27.79091 52.9091 1 18.0 7
720 36.53636 58.8182 1 26.0 10
1080 40.83635 61.4545 1 30.1818 7
1440 43.59091 63.4545 1 33.0909 7
1800 45.96364 65.0909 1 35.0909 7
2160 47.6091 66.0 1 36.9091 7
2520 48.94546 66.8182 1 38.6364 7
2880 49.86363 67.3636 1 39.2727 7
3240 50.33639 67.6364 1 39.8182 7
3600 50.54547 67.8182 1 39.9091 7
