time avg max app min app
0 0.0 0.0 1 0.0 1
360 25.90711 27.0816 8 25.068 9
720 44.09536 45.7821 8 41.9434 9
1080 54.86106 55.6976 5 53.1029 9
1440 60.77789 61.8346 8 59.1453 9
1800 65.22281 66.2572 8 62.847 9
2160 68.00623 68.984 7 65.9227 9
2520 70.12407 71.0339 7 67.9369 9
2880 71.99936 72.9433 5 69.8694 9
3240 73.65665 74.6175 5 72.1013 9
3600 74.87783 75.8416 5 73.5166 9
