time avg max app min app
0 0 4 0 6
360 84.73639 84.8182 2 84.6364 3
720 84.82729 84.9091 1 84.7273 2
1080 84.77275 84.9091 3 84.6364 1
1440 84.76366 84.8182 2 84.6364 1
1800 84.83638 84.9091 3 84.7273 5
2160 84.95455 85.0 1 84.9091 2
2520 84.80911 84.9091 3 84.7273 1
2880 84.7273 84.8182 3 84.6364 1
3240 84.75457 84.8182 1 84.7273 4
3600 84.79093 84.9091 2 84.7273 1
