time avg max app min app
0 0.0 0.0 1 0.0 1
360 26.2287 27.013 8 24.0331 10
720 44.5846 46.0 8 41.4545 10
1080 54.44872 56.9351 8 51.3719 10
1440 60.83337 63.5325 8 57.6529 10
1800 65.41566 68.2597 8 61.9835 10
2160 68.23038 70.987 8 65.0248 10
2520 70.39144 73.013 8 67.5702 10
2880 72.18952 74.5195 8 69.3223 10
3240 74.10223 76.3896 8 71.2727 10
3600 75.38373 77.4286 8 72.7603 10
