time avg max app min app
0 0 0 5 0.0 4
360 85.55456 85.7273 2 85.3636 8
720 85.64549 85.8182 10 85.5455 4
1080 85.54547 85.7273 10 85.4545 1
1440 85.62731 85.7273 1 85.5455 2
1800 85.64549 85.7273 2 85.5455 8
2160 85.54549 85.6364 7 85.4545 3
2520 85.6364 85.6364 1 85.6364 1
2880 85.6364 85.6364 1 85.6364 1
3240 85.4818 85.6364 6 85.3636 4
3600 85.5091 85.7273 10 85.3636 2
