time avg max app min app
0 0.0 0.0 1 0.0 1
360 27.09092 58.5455 1 17.8182 7
720 29.34546 58.7273 1 19.7273 10
1080 28.12728 56.8182 1 18.3636 10
1440 27.68182 56.1818 1 17.8182 10
1800 27.33637 55.9091 1 17.3636 10
2160 27.02727 55.3636 1 17.3636 10
2520 26.65454 54.9091 1 16.7273 10
2880 26.4 54.3636 1 16.5455 10
3240 26.22727 54.1818 1 16.6364 10
3600 26.00909 53.6364 1 16.6364 10
