time avg max app min app
0 0.0 0.0 1 0.0 1
360 26.45205 27.8473 6 25.7843 7
720 45.00564 47.0347 6 43.4989 8
1080 55.2359 57.3158 6 53.1977 8
1440 61.75934 63.8522 9 59.8573 8
1800 66.46292 68.492 9 64.5877 8
2160 69.04963 70.9738 9 67.3626 8
2520 71.25511 73.3207 9 69.4239 8
2880 73.06878 75.0202 9 71.4059 8
3240 74.92627 76.7737 9 73.203 8
3600 76.37183 78.2843 9 74.815 8
