time avg max app min app
0 0.0 0.0 1 0.0 1
360 26.64046 29.9346 1 23.8559 6
720 41.81773 47.1125 1 38.186 6
1080 50.58055 56.1942 1 46.5935 6
1440 55.76264 61.785 1 51.2736 6
1800 59.69524 66.0864 1 55.1253 6
2160 62.45894 69.043 1 58.1073 6
2520 64.73487 71.3365 1 60.2797 10
2880 66.33975 73.0681 1 62.0629 10
3240 68.00218 74.7628 1 63.5664 10
3600 69.27322 76.0615 1 64.5455 10
