time avg max app min app
0 0.0 0.0 1 0.0 1
360 26.74915 30.9405 1 24.1714 7
720 42.31365 48.1615 1 37.7812 10
1080 51.14296 57.4649 1 45.1772 10
1440 56.4195 63.2945 1 49.7072 10
1800 60.33749 67.646 1 53.4052 10
2160 63.0741 70.3344 1 56.1171 10
2520 65.26275 72.6072 1 58.1202 10
2880 66.6308 73.8914 1 58.9831 10
3240 67.6366 74.8799 1 59.9076 10
3600 68.23468 75.425 1 60.4006 10
