time avg max app min app
0 0.0 0.0 1 0.0 1
360 26.17555 30.6264 1 23.4613 10
720 41.18696 48.18 1 37.1259 10
1080 50.03264 56.9106 1 45.5392 10
1440 55.11759 62.3891 1 50.3106 10
1800 59.16597 66.6297 1 53.6138 10
2160 61.88103 69.1426 1 56.7476 10
2520 64.15206 71.5355 1 59.345 10
2880 65.9348 73.1523 1 61.2648 10
3240 67.65866 74.6489 1 63.0499 7
3600 68.48602 75.4989 1 63.8074 7
